Date,City,State,Country,Type,Seconds,Duration,Description,Date added,Lat,Lon
11/7/2008 01:15,whitehorse (canada),yt,ca,unknown,2400,40 minutes,red/green light object flashing/hovering in sky for 40 minutes/bright circular light below/amber lights flashing in another direction,1/10/2009,60.716667,-135.05
11/7/2010 15:00,calgary (canada),ab,ca,oval,120,2 minutes,huge shiny oval shaped object seen in calgary,11/21/2010,51.083333,-114.08333300000001
11/7/2012 02:00,bonnyville (canada),ab,ca,unknown,3,3 seconds,Thousands hear aircraft dissapear over bonnyville alberta at the speed of light&#33,11/19/2012,54.267778,-110.75083300000001
1/17/2012 02:00,surrey (canada),bc,ca,changing,900,10-15 minutes,UFO CHANGES SHAPES AND COLORS AND SPLIT INTO TWO WITH SOUND. ((NUFORC Note:  Aircraft landing&#44 we believe.  PD)),2/3/2012,49.13635335,-122.8213433
11/7/2012 19:45,newmarket (canada),on,ca,sphere,1800,30 minutes,Last night as I drove down my street in Newmarket&#44 Ontario&#44  I saw multiple bright orange/red lights across the sky in the distance.,11/19/2012,44.05,-79.45
1/18/2001 17:54,hudson (canada),pq,ca,cylinder,30,30 seconds,A tubelike object with flashing lights that hovered above the tree tops and then moved off very fast was seen in the dark on 01/18/01.,2/18/2001,45.45,-74.15
1/18/2002 05:45,hamilton (canada),on,ca,light,120,2 minutes,lights in a seemingly semi-circle pattern; an &#39X&#39 outline on the vessels underbelly with white lights and a red light,1/29/2002,43.25,-79.833333
11/8/2003 18:10,ottawa (canada),on,ca,circle,10,10 secs,We were driving west down hwy 174 from Orleans just east of Ottawa at 1810hrs at about 15 to 20 degrees in the NW direction were notice,11/26/2003,45.416667,-75.7
11/8/2003 18:30,gananoque (canada),on,ca,rectangle,360,5-6 mins,Orange oval eclipe night,11/26/2003,44.333333,-76.166667
11/8/2003 20:00,london (canada),on,ca,rectangle,120,2 minutes,CLear veiw of very large craft on night of Moon eclipse,11/26/2003,42.983333,-81.25
11/8/2003 20:04,london (canada),on,ca,rectangle,2,seconds,Rectangular shape&#44 white&#44 fluttered out of a cloud&#44 descended&#44 then sped off very quickly.,11/11/2003,42.983333,-81.25
11/8/2005 23:20,montreal (canada),qc,ca,light,1800,more than 30 min,Light white flashing red and green in a very clear night,12/16/2005,45.5,-73.583333
1/18/2007 18:15,calgary (canada),ab,ca,circle,300,5 minutes,I looked out the back main window which faces WSW towards the geographically.  ((NUFORC Note:  Probably Venus.  PD)),2/24/2007,51.083333,-114.08333300000001
11/8/2012 06:30,barrie (canada),on,ca,light,40,40 seconds,((HOAX??))  White light dot like from the S at 6:30ish am thort it was a satterlight moving slow but suddenly turned west and shot off,11/19/2012,44.383333,-79.7
11/9/1987 19:50,nepean (canada),on,ca,light,600,10 minutes,4 spheres approaching 2 people&#44 turning a rectangle of light over the vehicle&#44 and up at 80 degrees  in spiral -white&#44quiet&#44fast,6/21/2000,45.3466667,-75.77
11/9/1993 21:00,laprairie (montreal) (canada),pq,ca,triangle,600,1/2 hour,Landed triangle flyed over us.,6/12/2002,45.416667,-73.5
11/9/2004 20:15,delta (canada),on,ca,unknown,300,5 min,bright orange slow  moving orb  several hundred feet above treeline,12/3/2004,50.183333,-98.31666700000001
1/19/2007 19:30,coquitlam (canada),bc,ca,circle,180,3 min.,yellow lights flashing for a moment then what remained was a dark greyish object,2/1/2007,49.266667,-122.78333300000001
1/19/2008 17:50,toronto (canada),on,ca,circle,2,2secs,01/19/2008&#44 17:50.  West Toronto&#44 Ontario. Circle Flying fast and vanishing.,2/14/2008,43.666667,-79.416667
1/19/2008 20:30,toronto (canada),on,ca,oval,900,15 min,01/19/08 20.30 Toronto Ont Canada  black round sphere with triangle formation lights on bottom,2/14/2008,43.666667,-79.416667
11/9/2009 01:00,maniwaki (canada),qc,ca,other,7200,few hours,Strobing light&#44 multiple colours&#44 near Maniwaki&#44 P.Q. (130kms North of Ottawa),12/12/2009,46.366667,-75.966667
11/9/2012 21:00,burlington (canada),on,ca,fireball,60,1 minute,Fireball in sky.,11/19/2012,43.316667,-79.8
1/19/2014 18:50,welland (canada),on,ca,other,30,30 seconds,An unexplained hman shaped being in my yard.,1/24/2014,42.983333,-79.25
1/20/1958 22:43,birchy bay (canada),nf,ca,disk,180,3min,i couldn&#39t believe what i saw&#44 it was like being in a movie&#44 i still can&#39t believe such an experience.,2/24/2005,49.333333,-54.733332999999995
1/20/2000 22:00,vancouver (canada),bc,ca,chevron,30,00:00.3,Black Chevron object&#44 camoflauged with the dark sky. no lights&#44 no sound.,1/29/2002,49.25,-123.13333300000001
1/20/2004 17:00,winnipeg (canada),mb,ca,fireball,2,few seconds,green fireball from sky falling very fast in the city,1/31/2004,49.883333,-97.166667
1/20/2007 20:00,wheatley (canada),on,ca,triangle,10,10 seconds,4 dim lights&#44 travelling in a straight line&#44 in a triangular formation&#44 quickly&#44 with no sound&#44 at a low elevation,2/1/2007,42.1,-82.45
1/20/2007 21:00,north vancouver (canada),bc,ca,flash,5,5 seconds,Pin point of light in night sky comes at me or expands into larger ball of light  then retreats and disappears.,6/12/2007,49.316667,-123.066667
1/20/2008 11:00,north vancouver (canada),bc,ca,triangle,180,3 minutes,1 triangle shaped grey object flew in landing gear first with very large landing gear on either wing.,2/14/2008,49.316667,-123.066667
1/20/2012 13:00,london (canada),on,ca,cross,20,20 seconds,Aircraft over London&#44 On - no contrails seen,1/24/2012,42.983333,-81.25
12/10/2013 09:14,oshawa (canada),on,ca,circle,300,5 minutes,Strange Bright Light Beside the Sun.,12/12/2013,43.9,-78.866667
12/11/1998 23:00,milton (canada),on,ca,circle,4,3-4 sec,Bright glowing object,12/2/2000,46.3,-63.216667
12/11/2009 00:00,windsor (canada),,ca,other,10,10 seconds,I&#39ve have never seen anything  change directions so many times&#44 so quickly.,12/12/2009,45.583333,-72.0
12/1/1992 02:00,ottawa (canada),on,ca,sphere,20,20 seconds,Myself and a friend saw a spherical (football shaped) object hovering approximately 100 feet up and approximately 500 feet away in a no,2/16/1999,45.416667,-75.7
1/21/2001 00:40,toronto (canada),on,ca,fireball,600,10 min+-,slow moving orange fireball picked up on video,2/18/2001,43.666667,-79.416667
1/21/2001 00:40,toronto (canada),on,ca,sphere,300,5min,Follow up to fireball/sphere- video tape viewed -no explanations worthy,2/18/2001,43.666667,-79.416667
12/1/2004 08:05,pincher creek (canada),ab,ca,teardrop,120,2 minutes,The UFO was shaped like a tear drop on fire and descended slowly until out of sight.,12/3/2004,49.483333,-113.95
1/21/2004 12:00,toronto (canada),on,ca,other,10,10 seconds,I saw myself driving my car&#33,2/12/2004,43.666667,-79.416667
12/1/2005 05:00,thunder bay (canada),on,ca,fireball,90,1.5 min,green energy ball that appeared close to lake superior in thunder bay canada,12/16/2005,48.4,-89.233333
1/21/2007 00:00,maple ridge (canada),bc,ca,oval,960,16 mins,MULTI COLORED  OBJECT  CHASED BY CHOPPER,2/1/2007,49.25,-122.5
1/21/2008 20:00,maple ridge (canada),bc,ca,changing,600,10 minutes,star like object changing shape with it jerky movements every couple of minutes,2/14/2008,49.25,-122.5
1/21/2013 07:45,west kelowna (canada),bc,ca,changing,1335,7:45-9:21,The object changed shape from diamond to triangle and greeny blue liquid fell on the road.,7/14/2013,49.9,-119.483333
12/1/2013 18:00,ottawa (canada),on,ca,light,120,2 minutes,8 lights in the sky.,1/16/2014,45.416667,-75.7
12/12/1990 22:00,toronto (canada),on,ca,disk,300,approx 3 - 5 minutes,I saw a metallic&#44 saucer shaped&#44  buzzing and very visible saucer at a short distance,8/11/2004,43.666667,-79.416667
12/12/1992 00:00,fonthill (canada),on,ca,fireball,300,3-5 minutes,fireball seen ~ 3-5 foot &#39grey&#39 alien being seen.,1/10/2014,43.033333,-79.283333
12/12/2005 23:00,harrow (canada),on,ca,light,2700,45 mins,One night i was at my friends house on the trampoline. There was me and three other people there. We noticed a rather large light in th,2/14/2006,42.033333,-82.916667
12/12/2007 22:09,brampton (canada),on,ca,light,15,13-15 sec,lying in bed I heard a stange noise then saw a round white light in the sky hovering.,3/4/2008,43.683333,-79.766667
12/12/2012 17:40,sydney (canada),ns,ca,sphere,5,5 seconds,Ball of light  ignights into a green flare-up.Ball of light  ignites into a green flare-up.,12/20/2012,46.15,-60.166667000000004
12/12/2013 22:30,new glasgow (canada),ns,ca,light,3,3 seconds,Four Fast Walkers caught on NightVision.,12/23/2013,45.583333,-62.63333299999999
12/13/2005 17:15,lindsay (canada),on,ca,light,20,20 seconds,A bright blue slow moving object at a low altitude&#44 suddenly turns and faded to the north.,12/16/2005,44.35,-78.733333
12/13/2005 17:30,renfrew (canada),on,ca,fireball,3,2 -3 seconds,fireball or meteor shot quietly across a clear night sky at five thirty pm.&#44Dec.13&#442005  ((NUFORC Note:  Possible meteor??  PD)),12/16/2005,45.466667,-76.68333299999999
12/13/2006 13:05,campbell river (canada),bc,ca,other,45,30-45 seconds,At about 1:05 PM (clear skies) driving up a hill I saw a metallic grey craft in the sky&#44 travelling dangerously low&#44 moving very slowly,2/1/2007,50.016667,-125.25
12/14/2004 17:00,chatham (canada),on,ca,sphere,600,10 minutes,Tuesday&#44 December 14&#44 2004  While driving to Chatham from Ridgetown on the 401 at apx. 4:50 pm I noticed a jet above the clouds on the,1/11/2005,42.4,-82.18333299999999
12/14/2004 23:30,pond inlet (canada),nt,ca,circle,15,10-15 seconds,Racing lights,1/11/2005,72.7,-78.0
12/14/2007 24:00,kamloops (canada),bc,ca,light,25200,5-7 hours,Everything started about a month ago. I and another worker seen a bright yellow light in the sky. It wasn&#39t very high in altitude&#44 I&#39d,1/21/2008,50.666667,-120.33333300000001
12/14/2012 06:00,st. thomas (canada),on,ca,circle,3,3 seconds,Ball of green blue swirling colours falling vertically first then shot horizontally then went out or just disappeared,12/21/2012,42.783333,-81.18333299999999
12/14/2012 17:21,airdrie (canada),ab,ca,fireball,30,30 seconds,Strange blue&#44 fireball like like streaking in the sky&#44 within atmosphere.,12/20/2012,51.266667,-114.016667
12/15/1968 17:30,richmond (canada),bc,ca,disk,600,5-10 min.,rainbow lighting travelled around the object,5/27/2003,45.666667,-72.15
12/15/1984 22:00,toronto (canada),on,ca,sphere,20,20 seconds,yellowish sphere appears/disappears,12/2/2000,43.666667,-79.416667
12/15/1998 00:45,montreal (canada),pq,ca,unknown,10,10 seconds,Meteor with a green tail shooting straight down towards eastern canada or north-eastern us.,12/2/2000,45.5,-73.583333
12/15/2000 15:00,st. thomas (canada),on,ca,cylinder,180,3o mins.,Two barrel shaped objects that were rotating and giving off reflective flashes about every 2 to 3 seconds and drifting against the wind,2/18/2001,42.783333,-81.18333299999999
12/15/2002 03:30,hazelton (17 km north) (canada),bc,ca,light,240,3 to 4 minutes,HBCCUFO CANADIAN REPORT:  Update -  Object viewed for 3-4 minutes - Not a Satellite.,3/21/2003,55.25,-127.66666699999999
12/15/2003 06:45,victoria (canada),bc,ca,light,10,10 seconds,Flash of light which stopped abruptly&#44 descended&#44 ascended&#44 hairpin turn and quickly flew away.,1/17/2004,46.216667,-63.483332999999995
12/15/2004 08:10,victoria (canada),bc,ca,circle,2400,~40 minutes,Six white lights encircling greenish dot&#44 seen over Washington state&#4410000 feet&#44 high moves  slowly southward,1/11/2005,46.216667,-63.483332999999995
12/15/2004 18:00,kelowna (canada),bc,ca,circle,5,5 seconds,Object  made a change in direction without  making a curve and did not slow down during this manouver .,1/19/2005,49.9,-119.483333
12/15/2011 21:00,great falls (canada),mb,ca,triangle,720,10-12 minutes,First and third object flew eastwards made a turn north east&#44north of my house second flew east in a more parallel line turning s.e,12/17/2011,50.45,-96.016667
12/16/1999 22:00,orangeville (canada),on,ca,oval,7200,lasted 2 hours,about 3 crafts took formation and hovered about 200 meters above ground. The odd glowing object would zip through the sky near the 3 cr,12/2/2000,43.916667,-80.083333
12/16/2006 07:30,st. thomas (canada),on,ca,disk,900,15 minutes,Coned shaped light that vanished&#44 just as though a door closed on the light&#44 or should I say Porthole. ((Missile launch.)),2/1/2007,42.783333,-81.18333299999999
12/16/2006 18:50,bellis (canada),ab,ca,disk,60,1min,15-20 red flashing lights on saucer shaped......,2/1/2007,54.143056,-112.15111100000001
12/16/2013 00:00,west kelowna (canada),bc,ca,unknown,600,~10 minutes,Irregular flashing lights moving up down&#44forward backwards slowly&#44then speeding up&#44thought it was a satellite..nothing moves like this,12/23/2013,49.9,-119.483333
12/16/2013 18:45,lethbridge (canada),ab,ca,light,60,30-60 seconds,Light in the sky passing over head&#44 then fading away.,12/23/2013,48.366667,-53.86666700000001
12/17/1994 20:00,montreal (canada),pq,ca,circle,300,5 mins,hovering craft,8/16/2002,45.5,-73.583333
12/17/2002 21:15,saskatoon (canada),sk,ca,light,300,5 minutes,2 lights dogfighting over Saskatoon,3/21/2003,52.133333,-106.66666699999999
12/17/2009 17:00,merritt (canada),bc,ca,sphere,7,7 seconds,A glowing yellowish-green sphere fell&#44 shortly after dusk&#44 lasted seven seconds before disappearing&#44 and made no sound.,2/14/2010,50.116667,-120.78333300000001
12/17/2013 18:00,winnipeg (canada),mb,ca,oval,600,10 minutes,((HOAX??))  craft with lights&#44 lemon shaped&#44 moving north west over winnipeg.,12/23/2013,49.883333,-97.166667
12/18/2000 06:15,lasalle (canada),on,ca,circle,2,2 seconds,Bright White Falling star w. tail that changed direction then shot back up into the atmosphere all within a few seconds.,12/20/2000,45.42,-73.64
12/18/2003 17:30,kelowna (canada),bc,ca,disk,15,15 seconds,huge bright yellow light appeared then landed on a mountain top,12/19/2003,49.9,-119.483333
12/18/2004 22:20,vancouver (canada),bc,ca,flash,1,1 second,Silent blue lightning shoots from the sky,1/11/2005,49.25,-123.13333300000001
12/19/2001 18:45,winnipeg (canada),mb,ca,circle,15,15 seconds,Red circular object changes colour and speeds up and changes direction slightly.,1/11/2002,49.883333,-97.166667
12/19/2005 03:00,burlington (canada),on,ca,other,660,11 minutes,Dull bronze coloured alies who left sectional markings on my chest and triangular ones on my back,2/14/2006,43.316667,-79.8
1/2/2000 19:30,vancouver (canada),bc,ca,light,3,2-3 secs,Point of light moving quickly,12/2/2000,49.25,-123.13333300000001
1/2/2002 08:32,fort mcmurray (canada),ab,ca,cone,7200,2 hours,A large partcially cone shaperd crafted appaered over a back road when me and my friend were drinking down dirt roads near Ft. McMurry,1/29/2002,56.733333,-111.38333300000001
1/2/2002 20:30,hamilton (canada),on,ca,triangle,60,1 minute,UFO Sighted While Driving to see Lord of the Rings&#44 Nearly Causing the Car to Crash&#33&#33&#33,1/11/2002,43.25,-79.833333
1/2/2004 21:00,lameque (canada),nb,ca,light,3600,1 hour,FLYING OBJECT  WITH CHANGING LIGHTS  AND  CHANGING COLOR,1/22/2004,47.783333,-64.633333
1/2/2008 18:30,burlington (canada),on,ca,disk,300,3-5 minutes,Disk with pulsing red light followed via car until it stopped above a field at close proximity to ground/roadside,1/21/2008,43.316667,-79.8
1/2/2008 21:00,lindsay (canada),on,ca,light,7200,2hrs,My Mom said there was a light out the window in the sky.,1/21/2008,44.35,-78.733333
1/2/2011 20:30,abbotsford (canada),bc,ca,fireball,120,2 mins,Brilliant Orange Fireball traveling across sky in Abbotsford&#44 BC,1/31/2011,45.433333,-72.883333
1/2/2012 07:20,brooks (canada),ab,ca,cigar,60,1 min,Floating Barge seen near Suffield Air Base Alberta Canada Jan. 02. 2012,2/10/2012,50.566667,-111.9
1/2/2012 19:00,lipton (canada),,ca,,600,10 min,Red and white orbs in sky,1/12/2012,50.9,-103.85
12/20/1999 23:00,eastern passage (canada),ns,ca,fireball,600,10 minutes,This evening I was driving my can and saw what looked like a fire over a hill.  When I came past the hill and was on the water front lo,9/6/2002,44.616667,-63.483332999999995
12/20/2000 20:38,kingston (north of) (canada),on,ca,circle,4,2-4 seconds,Green fireball spotted between Toronto and Kingston Ontario Canada Dec. 20/2000 -- 8:38 PM EST.,1/3/2001,44.233333,-76.483333
12/20/2005 20:45,montreal (canada),qc,ca,unknown,120,2 minutes,Saw red tail light with 2 whitle lights to the sides&#44 moved very quickly towards the horizon&#44 too fast to be an aircraft no sound obser,2/14/2006,45.5,-73.583333
12/20/2006 07:15,cambridge (canada),on,ca,light,10,10sec,Bright white light appeared then disappeared lasting no more than 10 seconds,2/1/2007,43.383333,-80.31666700000001
